Time
239.6
220.66
270.95
240.74
284.65
553.16
255.18
294.05
579.34
301.79
280.27
275.73
253.3
242.28
271.24
296.3
237.32
247.42
315.8
533.84
248.75
294.33
237.85
282.46
276.57
251.38
514.35
570.08
312.06
270.32
278.61
542.41
273.97
298.85
251.79
306.29
327.33
317.7
259.59
261.31
246.55
333.94
311.36
255.02
279.89
268.76
296.27
302.89
295.56
610.76
245.79
258.62
333.78
373.53
269.67
279.76
261.45
331.7
552.67
232.43
342.82
268.53
246.85
233.35
533.69
251.99
237.3
391.15
225.44
247.47
287.86
305.3
245.01
271.65
582.14
257.94
313.51
326.88
257.42
595.96
577.85
280.46
372.85
218.69
242.8
266.73
266.43
306.97
274.82
409.42
228.9
260.85
469.98
283.31
552.41
519.59
554.32
283.99
255.04
258.46
265.33
339.77
431.94
583.59
348.04
270.32
303.6
258.05
244.68
304.15
296.12
615.86
620.79
239.39
249.84
333.74
373.63
287.14
220.26
250.91
344.24
298.19
261.55
304.85
573.44
246.51
581.93
522.22
323.2
296.68
548.14
316.39
303.15
547.58
344.92
289.63
264.53
264.72
360
363.35
542.97
249.29
230.75
265.79
306.18
280.16
271.21
238.06
241.83
535.09
289.57
329.8
549.06
229.12
345.36
238.57
331.49
297.39
253.55
338.35
217.47
577.38
269.07
240.09
290.16
622.75
521.36
269.18
310.67
270.69
566.07
265.98
221.51
651.95
238.09
336.73
584.67
309.49
275.46
329.01
268.51
669.91
274.63
260.04
300.37
546.51
334.3
461.83
254.24
304.82
275.49
247.12
273.48
312.29
297.86
330.27
555.73
568.52
251.07
257.29
287.78
267.84
299.52
247.49
552.08
251.46
254.89
251.78
246.36
276.12
321.28
324.45
298.15
250.93
242.82
269.16
271.18
248.57
302.11
292.87
489.44
257.6
287.86
527.01
308.47
249.7
262.6
548.89
529.74
240.12
285.26
599.32
536.97
242.85
353.52
261.68
333.02
227.37
244.76
252
582.73
296.37
233.81
296.04
238.99
541.13
324.79
249.71
268.16
275.94
274.61
245.39
286.26
335.94
269.33
264.91
490.54
286.72
302.29
286.07
237.9
245.48
522.24
260.92
302.87
574.6
280.68
246.54
258.64
224.71
304.41
587.33
292.75
261.42
525.61
249.81
296.06
339.08
297.13
249.01
296.13
230.02
336.76
257.14
279.98
327.39
249.43
224.6
213.79
275.9
266.18
332.48
300.47
317.58
573.78
278.17
268.67
259.06
253.97
295.74
280.37
310.62
260.65
454.44
290.67
308.01
280.11
530.25
273.31
252.32
571.49
258.86
326.96
241.87
410.62
469.04
534.46
247.58
374.65
297.54
224.52
287.35
229.41
261.3
373.54
327.59
319.6
287.89
253.75
347.96
255.03
376.22
306.93
636.11
250.12
236.12
241.1
602.38
283.29
373.32
283.96
314.15
287.78
294.2
269.37
570.21
246.24
229.42
238.46
548.29
258.17
262.04
281.95
560.73
241.78
232.15
277.77
570.88
359.81
1877.54
291.09
292.11
261.07
247.82
532.5
310.86
320.54
292.85
531.01
314.34
411.15
290.06
246.22
307.39
634.14
432.19
260.97
339.28
259.05
279.92
228.29
283.22
331.08
526.48
275.09
330.84
295.45
243.6
308.22
276.71
547.99
572.31
251.3
357.6
293.51
340.45
279.76
268.59
225.24
388.03
303.71
297.72
344.21
600.87
251.03
243.23
268.36
291.18
545.75
517.13
548.98
241.94
255.95
237.38
246.43
285.39
247.68
262.15
299.95
521.51
553.22
244.65
267.2
264.6
800.51
402.14
358.83
223
260.09
243.87
262.79
253.95
355.95
592.78
237.37
294.15
230.24
292.43
324.17
267.95
268.32
246.98
258.25
254.49
242.25
233.17
246.6
359.98
609.93
593
269.63
257.33
561.76
233.66
452.66
355.57
231.49
266.84
274.38
350.92
291.13
261.84
317.61
620.19
288.4
321.91
245.72
244.26
259.34
238.57
516.03
575.55
255.41
265.21
258.91
537.53
254.65
281.6
371.4
228.32
349.02
373.17
242.03
231.92
569.35
269.72
315.05
272.48
248.7
717.96
263.25
265.41
226.99
268.31
274.44
397.64
284.78
250.05
249.1
527.19
556.16
245.2
278.22
548.2
528.13
221.62
260.91
653.18
536.14
288.77
322.05
343.26
236.47
242.36
294.86
319.23
272.27
527.6
233.27
226.67
272.15
279.84
250.87
286.96
294.68
265.46
246.92
254.35
268.9
285.1
312.14
261.35
272.73
262.7
300.19
246.01
555.02
253.02
269.6
287.66
284.08
299.12
329.48
244.1
301.44
385.1
293.63
601.75
281.15
236.47
270.96
239.77
285.06
301.93
298.09
554.18
261.41
249.2
561.23
566.66
561.77
249.12
234.93
570.15
382.38
575.38
315.59
558.66
278.27
576.78
253.75
299.11
345.05
285.64
305.5
230.31
254.95
573.15
525.64
554.08
328.11
255.47
306.04
594.04
263.01
560.61
353.74
554.95
306.59
251.47
266.91
222.88
250.73
228.95
338.03
301.45
268.24
247.34
245.03
368.56
224.93
273.2
266
295.96
360.44
655.61
254.93
308.58
236.54
241.13
299.45
274.32
256.19
260.81
549.82
295.87
240.42
354.6
244.64
280.47
539.69
267.05
253.74
293.59
309.01
249.5
333.33
395.83
358.35
548.77
239.54
257.82
282.39
269.45
244.8
278.27
244.87
337.53
516.44
259.73
229.2
226.67
274.16
307.56
556.33
232.22
229.98
311.77
325.31
214.72
289.25
518.79
503.43
297.6
589
244.11
246.46
243.2
252.35
270.59
287.15
264.92
256.31
542.66
544.27
324.64
264.39
260.03
325.2
288.17
283.39
558.09
569.34
389.78
244.6
601.32
236.72
532.04
251.77
309.95
237.03
266.37
578.07
525.4
293.03
352.3
331.86
492.43
248.96
256.04
380.41
552.11
244.79
272.12
