Time
875.62
710.4
1018.8
315.07
243.5
554.04
272.98
262.85
261.14
324.75
535.25
854.5
557.03
283.33
552.88
534.66
309.66
247.1
433.95
528.46
337.97
260.3
273.68
303.63
273.2
572.75
282.8
342.83
583.71
577.96
339.44
421.94
559.53
246.12
253.63
287.49
311.36
518.94
295.13
359.24
359.29
265.94
260.87
259.64
371.19
328.73
344.72
328.08
573.78
287.28
242.47
257.63
295.56
529.53
246.33
267.91
259.34
245.92
266.38
250.72
255.42
257
539.92
226.24
294.2
263.81
351.02
239.21
257.2
370.78
555.34
266.08
336.29
288.65
238.19
391.76
347.77
241.76
283.37
304.46
558.95
229.53
285.86
313.49
329.14
292.25
257.92
386.06
310.7
247.02
300.08
289.99
564.32
251.65
573.89
302.77
247.83
291.73
281.68
270.29
255.02
534.57
317.25
258.72
282.45
311.48
280.75
301.58
537.25
317.04
328.58
340.74
286.18
572.49
283.21
234.87
276.15
370.55
262.9
266.72
262.6
306.88
238.23
550.54
363.71
565.4
278.2
242.39
301.67
344.65
451.05
289.49
562.59
246.31
277.43
546.84
268.07
533.88
443.28
275.54
262.54
322.5
545.07
266.96
249.2
281.6
577.54
267.23
563.22
610.23
256.23
317.26
290.07
296.61
281.54
249.96
252.63
272.32
361.3
365.59
269.11
295.06
246.35
250.69
285.36
583.21
592.37
280.74
281.21
343.02
544.77
261.63
287.5
269.39
266.3
282.4
228.36
246.96
297.37
270.77
310.77
248.49
524.41
256.98
398.51
526.26
241.75
213.04
270.27
535.11
304.03
284.8
267.61
245.75
253.12
524.75
294.44
252.6
609.89
293.3
306.97
258.25
272.35
254.8
398.64
270.6
598.65
332.81
330.07
359.68
639.5
310.09
235.22
226.71
288.24
254.76
282.32
608.78
353.76
362.53
255.06
300.7
300.94
346.02
260.31
310.43
263.1
261.44
532.38
277.14
261.03
292.87
331.38
772.98
261.1
245.96
357.95
288.56
268.59
249.37
250.24
249.11
338.39
304.63
272.63
477.3
245.89
329.33
315.86
335.28
285.02
233.46
344.69
346.14
635.45
347.02
331.92
292.88
249.13
617.45
249.37
300.18
251.34
278.43
229.54
296.14
339.57
278.09
361.58
385
375.47
238.15
362.31
346.09
611.81
267.01
267.02
317.9
575.49
278.29
262.11
461.38
249.95
238.07
265.97
307.57
569.31
363.58
254.14
253.15
347.59
273.99
347.9
255.19
321.43
295.03
236.38
269.6
342.64
273.01
293.2
358.4
224.98
299.8
304.19
247.94
253.01
263.48
308.95
251.6
313.11
325.55
501.38
266.94
259.96
233.29
351.85
287.68
258.98
318.31
564.12
281.66
336.01
287.44
261.89
281.43
251.43
305.54
531.83
304.8
268.98
268.26
256.2
508.8
270.31
284.06
296.86
245.75
237.22
233.56
277.97
256.54
601.11
589.97
250.66
297.17
279.6
333.08
303.27
293.84
345.36
579.05
326.45
333.96
337.14
529.12
315.73
294.81
249.56
253.97
316.58
257.61
239.29
227.61
244.79
310.92
259.22
228.02
560.55
612.51
396.44
520.62
553.63
251.66
685.99
342.07
341.48
250.92
271.74
336.96
391.4
579.59
644.45
327.75
284.42
307.61
296.15
319.3
298.96
245.08
515.73
561.2
237.38
336.94
280.72
529.63
240.66
260.11
313.71
398.79
561.22
255.1
307.07
289.75
331.36
321.83
331.86
659
280.16
253.76
271.84
257.86
376.48
259.34
274.55
253.81
346.34
285.59
604.58
595.18
278.33
294.49
611.47
559.8
337.02
540.47
296.97
259.37
276.8
235.43
267.92
267.09
594.09
249.92
316.86
244.9
299.98
275.66
263.21
234.9
627.85
256.01
312.84
248.94
234
556.94
533.86
248.07
264.93
315.12
282.48
293.16
496.79
318.29
270.15
238.2
240.04
306.82
237.2
318.95
515.91
229.18
232.06
285.05
602.27
239.67
276.34
430.3
348.78
282.18
591.06
257.34
515.55
287.04
283.73
294.34
564.16
359.19
232.11
246.71
262.87
382.92
309.97
287.98
293.83
224.63
282.75
261.21
326.37
294.48
253.65
279.78
311.81
521.82
562.72
254.75
250.43
548.54
338.88
247.42
254.79
257.83
614.36
267.03
261.58
266.64
321.58
299.93
284.55
275.61
257.09
282.88
322.58
220.76
282.95
559.2
262.37
235.45
245.67
245.81
247.08
273.58
263.59
267.98
275.09
627.1
570.66
530.99
615
245.9
253.32
253.1
350.6
253.57
297.65
562.12
326.95
241.32
333.19
289.16
343.3
529.37
241.99
245.07
264.66
308.08
284.37
277.46
293.67
254.65
278.52
244.89
609.01
239.53
316.26
614.45
308.26
304.79
251.45
255.49
301.36
257.24
269.72
225.06
396.47
262.32
276.57
278.66
505.25
249.78
545.8
533.18
255.24
249.2
526.43
272.12
255.92
319.53
270.23
526.65
284.74
290.17
401.52
550.04
315.86
260.13
295.88
534.7
249.65
